@RELATION emotionExtraTrees
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {../Emotion Audio/01_Neatral,../Emotion Audio/02_Calm,../Emotion Audio/03_Happy,../Emotion Audio/04_sad,../Emotion Audio/05_angry,../Emotion Audio/06_Fear,../Emotion Audio/07_disgust,../Emotion Audio/08_surprised}

@DATA
0.047249,0.011016,2.911261,0.189956,0.226595,0.327909,0.026203,0.053674,-30.841163,2.000346,0.328273,0.291325,-0.031605,0.173657,0.057300,0.055264,0.032853,0.117767,0.001660,0.068603,-0.045551,0.005318,0.002504,0.029284,0.008463,0.015146,0.006220,0.141162,0.001521,0.005414,0.012506,0.007255,0.004329,0.044078,0.044405,0.010545,0.333922,0.079198,0.045103,0.379721,0.024524,0.075495,3.366532,1.005150,0.661662,0.336540,0.321725,0.311700,0.255284,0.262821,0.249497,0.227697,0.176382,0.166348,0.170855,0.007623,0.003992,0.025933,0.013533,0.019325,0.007972,0.080506,0.002044,0.008357,0.013755,0.006636,0.007116,0.020449,../Emotion Audio/02_Calm
0.063717,0.013433,2.890737,0.237721,0.201642,1.148925,0.027097,0.259844,-34.318947,1.690183,-0.070595,-0.175792,-0.143324,0.229001,-0.039207,0.088816,-0.024961,-0.043264,0.015215,-0.039351,-0.096750,0.010033,0.004054,0.011731,0.007028,0.006316,0.008698,0.044613,0.002742,0.007110,0.019900,0.019991,0.004472,0.019060,0.054975,0.012584,0.355734,0.107572,0.053455,0.625442,0.040068,0.139570,2.837710,0.652165,0.665910,0.510055,0.345720,0.335667,0.256696,0.259959,0.199660,0.214815,0.168259,0.157439,0.185617,0.010828,0.005799,0.011427,0.008196,0.005401,0.011033,0.039991,0.005282,0.009781,0.016359,0.021090,0.005510,0.011803,../Emotion Audio/02_Calm
0.055268,0.014247,2.761293,0.236328,0.260568,0.371804,0.008761,0.040927,-32.975403,2.190876,0.371974,0.477570,0.082905,0.076095,0.286956,-0.064243,0.014775,0.018094,0.104860,0.064296,0.085998,0.012836,0.003318,0.070692,0.008596,0.015031,0.005363,0.152987,0.001599,0.003794,0.003989,0.008104,0.001756,0.053292,0.039987,0.015001,0.252238,0.058600,0.033509,0.354601,0.005848,0.055572,2.524202,0.612872,0.580936,0.281446,0.327658,0.220885,0.231993,0.271111,0.238388,0.206904,0.198929,0.174924,0.180580,0.016129,0.006949,0.053030,0.008848,0.015593,0.008696,0.066173,0.002887,0.004008,0.004916,0.008001,0.003090,0.015954,../Emotion Audio/02_Calm
0.037378,0.021574,2.959736,0.296019,0.237787,0.950696,0.075223,0.125361,-35.877697,1.545343,0.181714,0.197015,-0.027239,0.021466,0.081255,-0.014994,0.004870,-0.125563,-0.072365,-0.066196,-0.168571,0.022188,0.002444,0.016962,0.005088,0.004830,0.001539,0.069084,0.000977,0.002040,0.023975,0.018127,0.003623,0.031163,0.052879,0.019030,0.391387,0.121626,0.063606,0.681648,0.149761,0.210349,3.741561,0.638886,0.496737,0.466396,0.288933,0.226573,0.223573,0.194772,0.151409,0.161197,0.161579,0.157932,0.161814,0.019971,0.003832,0.019137,0.005680,0.004718,0.001358,0.032100,0.001824,0.002791,0.021287,0.021657,0.004842,0.012641,../Emotion Audio/02_Calm
0.058326,0.019352,2.850545,0.259179,0.246071,0.738815,0.007133,0.204944,-32.139678,2.213866,0.530366,0.237471,-0.129931,0.072445,0.192354,0.122818,0.072548,-0.006565,-0.063691,0.036685,0.010218,0.015010,0.009623,0.086346,0.010867,0.015913,0.008685,0.101348,0.000514,0.005899,0.007222,0.012871,0.002884,0.046635,0.037778,0.015687,0.219280,0.049167,0.026199,0.501827,0.005160,0.130240,1.802809,0.590996,0.399846,0.274062,0.350459,0.230671,0.244662,0.211766,0.210226,0.157430,0.155847,0.222013,0.183550,0.022076,0.013963,0.040398,0.017875,0.020621,0.011112,0.057937,0.000557,0.007782,0.009144,0.016417,0.004174,0.015719,../Emotion Audio/02_Calm
0.041682,0.010252,2.938061,0.237945,0.192002,1.287547,0.017038,0.327080,-35.411222,1.066077,0.123811,-0.042964,-0.129263,-0.029283,-0.040865,-0.154528,-0.021962,-0.133756,-0.021760,-0.119531,-0.149793,0.025047,0.001887,0.018178,0.004859,0.004791,0.004750,0.051978,0.001235,0.004238,0.004812,0.018984,0.005730,0.025853,0.042648,0.007679,0.408795,0.091298,0.042276,0.782273,0.055020,0.206774,3.799862,0.769619,0.413647,0.291173,0.259504,0.262958,0.255308,0.227436,0.175086,0.197041,0.196435,0.197053,0.214353,0.029869,0.002094,0.029906,0.007703,0.009615,0.006582,0.031309,0.001198,0.008172,0.006019,0.024756,0.008545,0.014778,../Emotion Audio/02_Calm
0.094203,0.015620,2.822733,0.233089,0.217042,1.052251,0.005208,0.222044,-31.163910,1.723609,0.265384,0.080295,-0.335320,0.157428,0.229914,0.014151,0.138319,-0.044288,0.004636,0.002965,-0.047755,0.008755,0.005695,0.044581,0.007677,0.011835,0.010334,0.023567,0.001792,0.006335,0.010793,0.029173,0.006725,0.018284,0.075797,0.010534,0.480216,0.088153,0.039502,0.544108,0.003668,0.148534,3.217493,0.763397,0.704832,0.321908,0.495587,0.322388,0.279009,0.293127,0.239139,0.220723,0.176702,0.176514,0.177406,0.008201,0.006759,0.039354,0.009129,0.011748,0.010738,0.020702,0.002332,0.010218,0.011958,0.023025,0.010735,0.011119,../Emotion Audio/02_Calm
0.051704,0.013042,2.668507,0.307245,0.248316,1.481298,0.004753,0.233031,-34.938850,1.609793,0.169635,0.051277,-0.211731,0.086843,0.188035,0.062930,0.072027,0.045890,-0.051050,0.043555,0.025214,0.007990,0.004632,0.023129,0.007417,0.016787,0.010144,0.043051,0.002111,0.006840,0.011496,0.013097,0.005137,0.016942,0.033498,0.015077,0.452127,0.062691,0.034004,0.445647,0.003729,0.166154,2.973381,0.628388,0.576543,0.380817,0.366559,0.270253,0.242687,0.222036,0.228917,0.166729,0.170819,0.150204,0.219500,0.007911,0.007467,0.015378,0.007735,0.017646,0.012326,0.027209,0.002359,0.005321,0.008758,0.009513,0.005112,0.008476,../Emotion Audio/03_Happy
0.075387,0.004737,2.824356,0.259743,0.234566,1.205389,0.005038,0.105757,-35.543583,1.015921,0.034978,0.005816,-0.335783,0.022387,-0.056958,-0.129016,0.048919,-0.102449,-0.059166,-0.130312,-0.087166,0.012265,0.005452,0.016210,0.010699,0.020151,0.007430,0.015324,0.003731,0.007590,0.010255,0.019688,0.007951,0.014320,0.040712,0.007696,0.476453,0.063180,0.034293,0.422971,0.004548,0.085785,2.962231,0.606330,0.591073,0.491680,0.376223,0.281811,0.270840,0.255179,0.273628,0.260416,0.272693,0.249660,0.231980,0.010606,0.006827,0.016408,0.011918,0.027698,0.008025,0.013234,0.006355,0.012936,0.007108,0.019746,0.009134,0.008798,../Emotion Audio/03_Happy
0.080634,0.015719,3.047456,0.208669,0.218624,0.737134,0.006531,0.120549,-31.436574,1.389953,-0.133544,0.101407,-0.400035,0.159185,0.205533,-0.041456,0.043336,-0.001673,-0.180489,-0.123606,-0.066682,0.015781,0.006546,0.016487,0.009244,0.007992,0.012441,0.041977,0.007698,0.007137,0.012485,0.010952,0.008437,0.017933,0.037150,0.018772,0.260343,0.070223,0.032649,0.424714,0.004330,0.082797,3.137865,0.695654,0.772194,0.413677,0.436576,0.313559,0.294153,0.319076,0.226776,0.206400,0.230864,0.240762,0.249562,0.021264,0.008559,0.015003,0.009452,0.008076,0.021047,0.035512,0.011997,0.009176,0.014313,0.010498,0.012453,0.011188,../Emotion Audio/03_Happy
0.051490,0.007410,2.221048,0.195530,0.177866,0.991629,0.005842,0.164740,-36.908761,1.092084,-0.078471,-0.091261,-0.215754,-0.025413,-0.049436,-0.153509,-0.013852,-0.177301,-0.050774,-0.113855,-0.117062,0.013742,0.005179,0.019861,0.011254,0.010376,0.006268,0.048360,0.002901,0.005004,0.008649,0.011828,0.007445,0.021759,0.035265,0.008342,0.347880,0.076465,0.041229,0.585448,0.004931,0.123041,3.122529,0.593091,0.513906,0.385250,0.279964,0.291435,0.295659,0.247154,0.244478,0.152324,0.190939,0.226501,0.206412,0.013972,0.005664,0.020677,0.012010,0.009830,0.008424,0.020025,0.004109,0.006303,0.009746,0.010494,0.012330,0.010280,../Emotion Audio/03_Happy
0.059290,0.004439,2.675973,0.254037,0.243353,0.630275,0.007272,0.119271,-33.402326,1.683354,0.168870,0.150007,-0.068763,-0.011175,0.231693,-0.004663,-0.036881,0.060792,-0.063260,0.078425,-0.029812,0.006532,0.003538,0.037995,0.011188,0.012567,0.013805,0.087960,0.003260,0.004303,0.010859,0.015211,0.003314,0.033663,0.055218,0.006490,0.454674,0.057171,0.027323,0.500963,0.005199,0.126117,2.262508,0.794130,0.640732,0.437049,0.469658,0.254286,0.315626,0.254130,0.231712,0.177918,0.206654,0.173043,0.180960,0.008602,0.005165,0.036142,0.013102,0.016146,0.022974,0.041128,0.006231,0.005815,0.013468,0.015325,0.004585,0.014599,../Emotion Audio/03_Happy
0.079861,0.008103,3.089581,0.195072,0.209404,0.826566,0.014218,0.129510,-31.870681,0.683747,0.070996,-0.424388,-0.387664,0.313058,-0.351462,-0.084944,-0.130120,-0.279974,-0.071430,-0.158904,-0.262808,0.009350,0.011769,0.019625,0.019173,0.006926,0.007033,0.026002,0.004380,0.007719,0.010933,0.006129,0.004206,0.018084,0.036668,0.009864,0.246326,0.063871,0.042955,0.373495,0.034391,0.074848,2.916254,0.605961,0.623293,0.502807,0.284701,0.301788,0.266491,0.222710,0.217744,0.282762,0.354416,0.217101,0.248058,0.008118,0.015712,0.021046,0.027286,0.009105,0.009170,0.023282,0.008269,0.016646,0.012828,0.004596,0.004295,0.012372,../Emotion Audio/03_Happy
0.073192,0.003203,2.860667,0.226819,0.237064,0.730031,0.005029,0.127500,-32.545788,1.620789,0.208086,0.168174,-0.173732,0.324164,0.059767,0.146479,0.060264,0.099027,-0.012570,0.029117,0.115957,0.009252,0.003529,0.075141,0.011944,0.015693,0.005297,0.070709,0.002098,0.004115,0.007516,0.028077,0.008167,0.034489,0.039401,0.003631,0.330187,0.053015,0.035091,0.427295,0.003196,0.088440,2.217847,0.686097,0.570104,0.410885,0.403676,0.282977,0.237613,0.235412,0.279328,0.177547,0.172423,0.177139,0.199036,0.009080,0.003426,0.052572,0.015713,0.010499,0.006388,0.061642,0.002909,0.004789,0.008358,0.021134,0.010276,0.018155,../Emotion Audio/03_Happy
0.066033,0.007744,2.694401,0.247622,0.252751,0.536120,0.007478,0.095198,-33.449889,1.595853,0.280477,0.162063,-0.173354,0.091874,-0.059664,-0.062468,-0.047369,-0.007943,0.051551,-0.014330,-0.095092,0.009298,0.002226,0.064718,0.010361,0.012425,0.007263,0.098252,0.001659,0.004323,0.007563,0.015165,0.002482,0.039423,0.045692,0.009395,0.408642,0.056721,0.040421,0.440584,0.006233,0.104052,2.564856,0.727933,0.583562,0.412568,0.316059,0.309105,0.264074,0.272072,0.292261,0.251880,0.196579,0.265671,0.290717,0.012710,0.003870,0.064644,0.013310,0.018600,0.009320,0.054362,0.002908,0.006480,0.006482,0.012426,0.004230,0.016700,../Emotion Audio/03_Happy
0.054778,0.010672,2.710906,0.220425,0.238599,0.713089,0.008106,0.168385,-31.236788,2.374252,0.480997,0.249487,-0.250436,0.200373,0.152911,0.095572,-0.024680,-0.049172,-0.015124,-0.114477,-0.009238,0.015787,0.003432,0.044787,0.014374,0.015292,0.009111,0.053889,0.001923,0.003392,0.017658,0.045672,0.005089,0.028293,0.041002,0.013376,0.345762,0.061600,0.036313,0.489602,0.005258,0.120044,2.641260,0.639252,0.521260,0.308549,0.329400,0.233441,0.252482,0.242142,0.179145,0.187386,0.119683,0.173089,0.151743,0.014737,0.004370,0.026187,0.014676,0.013195,0.010351,0.039566,0.003879,0.002675,0.015018,0.033992,0.007301,0.012820,../Emotion Audio/03_Happy
0.110676,0.008318,2.853163,0.273685,0.249803,0.853621,0.006793,0.103052,-35.571897,1.676491,0.104070,0.128336,-0.268485,0.146368,0.040928,-0.051149,0.004299,-0.099675,-0.079166,-0.070486,-0.087511,0.015364,0.006889,0.103159,0.010233,0.009958,0.005538,0.066724,0.004362,0.006967,0.011114,0.016508,0.002761,0.042074,0.052486,0.010223,0.361626,0.066815,0.033546,0.490465,0.005599,0.112530,2.780688,0.609928,0.550889,0.371363,0.394858,0.334651,0.234296,0.318459,0.200911,0.223637,0.294033,0.288749,0.242201,0.017570,0.012601,0.069812,0.011475,0.010342,0.007612,0.043889,0.010215,0.009476,0.014565,0.014984,0.002604,0.015993,../Emotion Audio/03_Happy
0.044029,0.015122,2.811639,0.267763,0.279548,0.318569,0.010710,0.044479,-34.306791,1.849142,0.359939,0.173745,0.012308,0.119175,0.126287,0.086544,0.041638,0.084414,-0.003184,0.025059,0.045370,0.006082,0.002180,0.059769,0.005739,0.005416,0.002368,0.112979,0.003986,0.004253,0.012850,0.011268,0.003740,0.040358,0.032399,0.014875,0.250023,0.051884,0.024341,0.340849,0.008664,0.090479,2.220291,0.608860,0.440865,0.385609,0.349647,0.170317,0.155571,0.172886,0.178377,0.197936,0.148763,0.171015,0.176676,0.010388,0.005042,0.049201,0.006474,0.007880,0.003039,0.037880,0.008853,0.004429,0.013271,0.011644,0.006378,0.011580,../Emotion Audio/03_Happy
0.072190,0.008143,3.114894,0.219451,0.226708,0.611783,0.026053,0.094924,-34.015229,1.059054,-0.094459,0.046982,-0.193588,0.027305,-0.047066,-0.230459,-0.185756,-0.124255,-0.185984,-0.088773,-0.273783,0.018616,0.004969,0.021221,0.006737,0.008313,0.007089,0.074763,0.003985,0.007658,0.009221,0.007053,0.006950,0.029105,0.041942,0.008779,0.220809,0.066976,0.046083,0.403490,0.039797,0.087645,3.161619,0.599988,0.541707,0.499507,0.388399,0.306574,0.284135,0.273083,0.255176,0.255691,0.279447,0.272194,0.254303,0.028351,0.007694,0.023330,0.009413,0.012664,0.009623,0.036091,0.007381,0.011839,0.011361,0.005620,0.010540,0.010451,../Emotion Audio/03_Happy
0.074812,0.006347,2.653103,0.312065,0.261318,0.997703,0.006204,0.209521,-36.088800,1.421213,0.135045,0.121591,-0.055572,0.155049,0.158837,0.008790,-0.039243,-0.010616,0.042868,0.005376,0.054727,0.007048,0.003180,0.047578,0.009185,0.006298,0.007288,0.133109,0.003476,0.003275,0.007385,0.008270,0.001378,0.043348,0.054243,0.008547,0.274352,0.059073,0.032777,0.610199,0.004694,0.157541,2.499295,0.447185,0.561882,0.356782,0.362337,0.208680,0.242698,0.257012,0.209700,0.212419,0.193478,0.208028,0.152850,0.008884,0.004381,0.035672,0.016695,0.006465,0.009376,0.066390,0.006438,0.002639,0.007401,0.008794,0.001453,0.017423,../Emotion Audio/03_Happy
0.086459,0.007157,2.821297,0.283011,0.236226,1.137437,0.005664,0.095780,-35.232145,0.976951,-0.052284,-0.348283,-0.257063,-0.143702,-0.208966,-0.030788,0.001653,0.132753,0.054734,-0.023244,-0.014735,0.008824,0.004547,0.030821,0.005220,0.009686,0.013166,0.036490,0.002203,0.004640,0.009393,0.016838,0.010400,0.020725,0.051233,0.009254,0.426170,0.072426,0.039459,0.523718,0.004824,0.102885,3.590228,0.769923,0.656728,0.624777,0.339834,0.425218,0.289609,0.302668,0.389765,0.308387,0.281064,0.263603,0.200608,0.009600,0.007302,0.036754,0.004820,0.016507,0.024548,0.044468,0.003239,0.006732,0.012416,0.016129,0.012359,0.017718,../Emotion Audio/03_Happy
0.059718,0.004044,2.635351,0.263697,0.258453,0.710783,0.005758,0.055099,-35.667655,1.488924,0.307370,0.076594,-0.113182,0.178875,0.153856,0.083643,0.026194,0.074017,0.050249,0.099109,-0.036638,0.006778,0.003665,0.071348,0.010867,0.013106,0.008828,0.136757,0.003121,0.004224,0.006266,0.013827,0.003674,0.047523,0.034334,0.005376,0.419481,0.057570,0.032691,0.396455,0.004494,0.068609,2.932112,0.631533,0.553904,0.330922,0.439412,0.217599,0.265578,0.245168,0.198238,0.160436,0.158038,0.158793,0.181295,0.005911,0.006641,0.057004,0.015175,0.011254,0.011489,0.076474,0.005985,0.004465,0.004734,0.011229,0.003598,0.019326,../Emotion Audio/03_Happy
0.063121,0.007359,2.504406,0.210035,0.182230,0.954768,0.006216,0.151932,-36.604118,1.218234,0.020573,0.013155,-0.147764,0.175094,-0.078187,0.003334,-0.045579,-0.145311,0.001054,-0.079907,-0.088675,0.009577,0.002917,0.012190,0.010326,0.011601,0.006781,0.044284,0.002082,0.002424,0.013866,0.019204,0.006885,0.020475,0.047500,0.011008,0.419246,0.111542,0.055893,0.670423,0.006294,0.136310,3.228314,0.678363,0.552844,0.469940,0.394825,0.327972,0.198957,0.190048,0.242562,0.232292,0.198165,0.165911,0.218173,0.011493,0.005196,0.011644,0.010938,0.012862,0.008518,0.028754,0.002614,0.002196,0.015842,0.027376,0.009531,0.011846,../Emotion Audio/03_Happy
0.053149,0.007230,2.762161,0.234844,0.263968,0.355035,0.009403,0.037631,-34.687516,1.991613,0.289099,0.413333,-0.155102,0.160987,0.256765,-0.031251,0.062667,-0.015436,0.065334,-0.001711,-0.029542,0.014211,0.002043,0.045916,0.004559,0.010777,0.004882,0.133984,0.001730,0.003153,0.014380,0.024310,0.005211,0.046050,0.031348,0.008929,0.290098,0.054036,0.030510,0.295457,0.008325,0.039744,2.548058,0.503743,0.541842,0.382810,0.272535,0.257148,0.275022,0.259149,0.263340,0.212514,0.156199,0.191695,0.185314,0.013874,0.003353,0.032957,0.004581,0.013000,0.005382,0.059380,0.002776,0.004124,0.017765,0.023402,0.007571,0.015694,../Emotion Audio/03_Happy
0.033477,0.004493,2.537325,0.308245,0.240080,0.626354,0.010951,0.048677,-38.378214,1.112219,-0.047347,0.126292,-0.169063,0.074763,0.047118,-0.158059,-0.100354,-0.158258,-0.088205,-0.014490,-0.130488,0.010292,0.002567,0.022635,0.012781,0.010116,0.005685,0.029860,0.004242,0.008659,0.011168,0.012447,0.002291,0.017142,0.032521,0.006080,0.454833,0.092662,0.053650,0.652990,0.015100,0.073624,3.404905,0.709734,0.490414,0.405229,0.260733,0.257414,0.252905,0.189170,0.209041,0.184334,0.272446,0.248003,0.246743,0.017593,0.003591,0.026843,0.021634,0.016355,0.005781,0.031344,0.006891,0.011772,0.011060,0.014903,0.001944,0.011526,../Emotion Audio/03_Happy
0.039445,0.020924,3.018225,0.219938,0.235370,0.378318,0.016459,0.061844,-31.081492,1.979669,0.166621,0.250615,-0.174708,0.189620,0.163152,-0.012705,0.148055,0.079948,-0.025350,0.051306,-0.035479,0.004699,0.003287,0.024820,0.006363,0.012409,0.009600,0.108502,0.001330,0.009701,0.015478,0.012451,0.004670,0.038838,0.034535,0.019342,0.252666,0.072172,0.045422,0.344012,0.020062,0.080885,3.567559,0.702577,0.621842,0.453554,0.430177,0.299462,0.281033,0.253625,0.226194,0.183895,0.137183,0.179018,0.149096,0.005142,0.006247,0.035370,0.009495,0.016168,0.015830,0.055268,0.002327,0.012238,0.012326,0.012405,0.009154,0.015283,../Emotion Audio/03_Happy
0.048155,0.005237,2.372986,0.203040,0.185187,0.828834,0.007518,0.048302,-37.968832,1.118489,-0.137733,-0.178236,-0.269336,-0.016028,-0.007059,-0.126176,-0.126423,-0.126478,-0.000375,-0.044329,-0.035150,0.006793,0.005612,0.021358,0.010100,0.012563,0.007812,0.048730,0.003724,0.009258,0.008079,0.010876,0.004167,0.021767,0.029923,0.006528,0.357451,0.078649,0.050359,0.475693,0.009278,0.054528,3.230165,0.652569,0.574244,0.341061,0.337076,0.305683,0.287335,0.267911,0.239883,0.284681,0.310638,0.256553,0.214017,0.006741,0.009962,0.022345,0.015560,0.017375,0.013495,0.027300,0.005124,0.014170,0.010298,0.010799,0.005614,0.008939,../Emotion Audio/03_Happy
0.056900,0.011278,2.698641,0.253109,0.233118,0.979118,0.006249,0.074344,-34.213817,1.786161,0.222019,0.076194,-0.164220,0.152965,0.132005,-0.048845,0.094560,-0.068719,-0.007777,-0.023843,-0.049171,0.012161,0.007598,0.057331,0.005628,0.014327,0.011828,0.035490,0.003906,0.007966,0.008064,0.019631,0.007658,0.023143,0.038091,0.013924,0.405867,0.066841,0.029750,0.465540,0.004449,0.083425,2.761820,0.718154,0.657885,0.331944,0.490556,0.350011,0.271431,0.280213,0.252155,0.291875,0.204914,0.172649,0.168729,0.009364,0.011720,0.050550,0.004062,0.012926,0.014839,0.026041,0.008670,0.007809,0.008282,0.015637,0.014352,0.013686,../Emotion Audio/03_Happy
0.038074,0.010682,2.530831,0.294867,0.247138,1.009410,0.007451,0.084519,-35.824506,1.537402,0.179782,0.033447,-0.216519,0.111279,0.205754,0.097900,0.043958,0.040575,-0.034077,0.085827,0.024899,0.005012,0.002826,0.038092,0.009555,0.012492,0.010829,0.062093,0.002533,0.007154,0.010615,0.012653,0.004710,0.024046,0.033934,0.012700,0.448999,0.057716,0.027423,0.451612,0.006824,0.099016,3.199823,0.652249,0.553953,0.299307,0.372769,0.272667,0.257245,0.248737,0.244287,0.188191,0.175255,0.189988,0.186182,0.004967,0.003458,0.038914,0.012891,0.014263,0.013413,0.056233,0.003967,0.011017,0.010047,0.012243,0.006668,0.016824,../Emotion Audio/03_Happy
0.070081,0.005351,2.794096,0.258907,0.218497,1.092124,0.010966,0.133144,-35.863732,1.136941,-0.017938,-0.118067,-0.233377,0.028720,-0.034437,-0.076067,0.012956,-0.081600,-0.046420,-0.149850,-0.161702,0.021210,0.003190,0.017618,0.016059,0.010363,0.005069,0.028034,0.003932,0.007367,0.007971,0.017261,0.010755,0.018790,0.051738,0.008866,0.386138,0.094079,0.055503,0.565141,0.015769,0.124138,3.092132,0.637350,0.498649,0.545675,0.300653,0.219066,0.274439,0.257676,0.258596,0.254821,0.290826,0.252961,0.207639,0.021754,0.003602,0.016544,0.021054,0.009829,0.005829,0.030748,0.005309,0.010080,0.006832,0.017170,0.016563,0.013455,../Emotion Audio/03_Happy
0.086055,0.012222,2.988779,0.213602,0.218990,0.858930,0.007496,0.143667,-31.853701,1.427519,-0.259533,0.168071,-0.309837,0.086447,0.141760,-0.107493,-0.094812,-0.063883,-0.198502,-0.122531,-0.140382,0.011937,0.006419,0.024176,0.015153,0.014231,0.016594,0.031281,0.006028,0.006763,0.008723,0.016032,0.008401,0.019527,0.047376,0.013941,0.255267,0.075661,0.036755,0.613576,0.005442,0.116212,3.492059,0.811190,0.852139,0.441205,0.353116,0.318704,0.292520,0.258270,0.276321,0.258619,0.244287,0.263790,0.251014,0.014595,0.008194,0.022072,0.016751,0.018560,0.024259,0.036131,0.010660,0.012926,0.009742,0.021716,0.010412,0.014106,../Emotion Audio/03_Happy
0.061984,0.007486,2.744524,0.266405,0.221717,1.032795,0.007736,0.132656,-36.375159,0.898134,-0.084480,-0.116907,-0.358472,-0.113583,-0.139395,-0.199087,0.076339,-0.105130,0.059303,-0.050082,-0.055538,0.009092,0.006080,0.014385,0.007086,0.012055,0.010147,0.024797,0.002664,0.007095,0.009016,0.011854,0.008630,0.014048,0.040231,0.010649,0.442691,0.106101,0.060802,0.546747,0.011501,0.099008,3.265790,0.496745,0.537616,0.353389,0.273207,0.432079,0.258157,0.248566,0.331234,0.277465,0.250976,0.235611,0.191122,0.007603,0.008345,0.017944,0.006710,0.018793,0.017711,0.026337,0.003548,0.009588,0.007771,0.010904,0.010549,0.012183,../Emotion Audio/03_Happy
0.061302,0.004790,2.493290,0.306256,0.253849,1.031411,0.006240,0.152698,-36.188339,1.322931,0.318703,0.166345,-0.016917,0.178671,0.189965,0.106407,0.092132,0.110213,0.004349,0.102358,0.023906,0.006201,0.001575,0.053006,0.006954,0.009661,0.005905,0.099025,0.002425,0.005438,0.010880,0.019102,0.004853,0.035996,0.047719,0.005805,0.419348,0.073840,0.040571,0.693495,0.003726,0.168020,3.155072,0.667360,0.501390,0.389151,0.400581,0.265752,0.275133,0.224436,0.178470,0.156753,0.167300,0.168243,0.150105,0.010501,0.001980,0.037976,0.012831,0.012840,0.007180,0.071560,0.005210,0.005574,0.011745,0.019944,0.009200,0.020211,../Emotion Audio/03_Happy
0.086203,0.010433,3.046810,0.219062,0.197758,1.192536,0.024276,0.199184,-32.384666,0.288328,-0.070388,-0.212031,-0.393642,0.230513,-0.300304,-0.227177,-0.074191,-0.225173,-0.109685,-0.076220,-0.169704,0.005295,0.004548,0.011860,0.012064,0.007610,0.011179,0.022119,0.004282,0.003644,0.010746,0.012913,0.006954,0.016613,0.051127,0.012142,0.301717,0.082003,0.050381,0.477554,0.057231,0.103609,3.568337,0.907024,0.617286,0.547660,0.362377,0.304518,0.330655,0.292965,0.289973,0.353982,0.391119,0.268738,0.239832,0.005097,0.005696,0.016898,0.017295,0.010866,0.020939,0.024878,0.007695,0.004818,0.015198,0.023335,0.012556,0.012296,../Emotion Audio/03_Happy
